0 1 0 -0.04 0 0.02 0.02
1 0.98 -0.0396 -0.0392 0.00078408 0.019208 0.0199921
2 0.9208 -0.077616 -0.036832 0.00301212 0.0169575 0.0199696
3 0.824768 -0.112527 -0.0329907 0.0063312 0.0136048 0.019936
4 0.695745 -0.142938 -0.0278298 0.0102156 0.00968123 0.0198968
5 0.538893 -0.16763 -0.0215557 0.01405 0.00580811 0.0198581
6 0.360485 -0.185618 -0.0144194 0.017227 0.00259898 0.019826
7 0.167657 -0.196181 -0.00670628 0.0192434 0.000562177 0.0198056
8 -0.031877 -0.198896 0.00127508 0.0197799 2.03229e-05 0.0198002
9 -0.230136 -0.193656 0.00920543 0.0187513 0.00105925 0.0198106
10 -0.419189 -0.18067 0.0167676 0.0163208 0.00351439 0.0198351
11 -0.591475 -0.160456 0.023659 0.0128731 0.00699685 0.01987
12 -0.740102 -0.133825 0.0296041 0.00895454 0.010955 0.0199096
13 -0.859125 -0.10184 0.034365 0.00518572 0.0147619 0.0199476
14 -0.943782 -0.0657821 0.0377513 0.00216364 0.0178145 0.0199781
15 -0.990689 -0.0270927 0.0396276 0.000367007 0.0196293 0.0199963
16 -0.997968 0.0126804 0.0399187 8.03968e-05 0.0199188 0.0199992
17 -0.965328 0.0519464 0.0386131 0.00134921 0.0186372 0.0199864
18 -0.894075 0.0891344 0.035763 0.00397247 0.0159874 0.0199599
19 -0.787059 0.122757 0.0314824 0.00753465 0.0123892 0.0199239
20 -0.648561 0.151469 0.0259424 0.0114715 0.00841262 0.0198841
21 -0.48412 0.174123 0.0193648 0.0151594 0.00468745 0.0198469
22 -0.300315 0.189812 0.0120126 0.0180143 0.00180378 0.019818
23 -0.104496 0.197908 0.00417986 0.0195838 0.00021839 0.0198022
24 0.0955015 0.198088 -0.00382006 0.0196194 0.000182411 0.0198018
25 0.291679 0.190344 -0.0116672 0.0181155 0.00170154 0.019817
26 0.47619 0.174987 -0.0190476 0.0153102 0.00453514 0.0198454
27 0.641653 0.15263 -0.0256661 0.011648 0.00823438 0.0198823
28 0.78145 0.124168 -0.031258 0.00770884 0.0122133 0.0199221
29 0.889989 0.0907392 -0.0355996 0.0041168 0.0158416 0.0199584
30 0.962929 0.0536808 -0.0385171 0.00144082 0.0185446 0.0199854
31 0.997351 0.0144753 -0.039894 0.000104767 0.0198942 0.0199989
32 0.991879 -0.0253093 -0.0396752 0.000320281 0.0196765 0.0199968
33 0.946732 -0.0640816 -0.0378693 0.00205322 0.017926 0.0199793
34 0.863716 -0.100291 -0.0345486 0.0050291 0.0149201 0.0199492
35 0.746151 -0.132488 -0.029846 0.00877652 0.0111348 0.0199113
36 0.59874 -0.159386 -0.0239496 0.0127019 0.0071698 0.0198717
37 0.42738 -0.179908 -0.0170952 0.0161835 0.00365307 0.0198365
38 0.238924 -0.193234 -0.00955696 0.0186697 0.00114169 0.0198114
39 0.0409114 -0.198831 -0.00163645 0.0197669 3.34748e-05 0.0198003
40 -0.158738 -0.196474 0.00634951 0.0193011 0.000503953 0.019805
41 -0.352037 -0.186259 0.0140815 0.0173462 0.00247861 0.0198248
42 -0.531255 -0.168593 0.0212502 0.0142118 0.00564465 0.0198564
43 -0.689223 -0.144183 0.0275689 0.0103944 0.00950058 0.019895
44 -0.819622 -0.114007 0.0327849 0.00649874 0.0134356 0.0199344
45 -0.917236 -0.0792693 0.0366895 0.00314181 0.0168265 0.0199683
46 -0.978161 -0.0413614 0.0391264 0.000855382 0.019136 0.0199914
47 -0.999959 -0.00179899 0.0399984 1.61818e-06 0.0199984 0.02
48 -0.981759 0.0378354 0.0392704 0.000715758 0.019277 0.0199928
49 -0.924288 0.0759563 0.0369715 0.00288468 0.0170862 0.0199709
50 -0.829846 0.111039 0.0331939 0.00616483 0.0137729 0.0199377
51 -0.70221 0.14168 0.0280884 0.0100366 0.00986199 0.0198986
52 -0.546486 0.166654 0.0218594 0.0138868 0.00597294 0.0198597
53 -0.368902 0.184962 0.0147561 0.0171054 0.00272178 0.0198272
54 -0.176562 0.195871 0.00706249 0.0191827 0.000623485 0.0198062
55 0.0228401 0.198946 -0.000913602 0.0197897 1.04334e-05 0.0198001
56 0.221329 0.194062 -0.00885315 0.0188301 0.000979729 0.0198098
57 0.410964 0.181416 -0.0164386 0.0164559 0.00337784 0.0198338
58 0.584161 0.161514 -0.0233665 0.0130434 0.00682489 0.0198682
59 0.733992 0.135151 -0.0293597 0.00913286 0.0107749 0.0199077
60 0.854463 0.103382 -0.0341785 0.00534388 0.0146021 0.019946
61 0.940755 0.0674773 -0.0376302 0.00227659 0.0177004 0.019977
62 0.989418 0.0288738 -0.0395767 0.000416849 0.0195789 0.0199958
63 0.998503 -0.0108846 -0.0399401 5.92372e-05 0.0199402 0.0199994
64 0.967648 -0.0502076 -0.0387059 0.0012604 0.0187269 0.0199873
65 0.898088 -0.0875223 -0.0359235 0.00383008 0.0161312 0.0199613
66 0.792604 -0.121336 -0.0317041 0.00736123 0.0125644 0.0199256
67 0.655415 -0.150297 -0.0262166 0.0112945 0.00859139 0.0198859
68 0.492011 -0.173245 -0.0196804 0.0150069 0.00484149 0.0198484
69 0.308925 -0.189264 -0.012357 0.0179104 0.0019087 0.0198191
