455 0.5 -0.15 -0.02 0.01125 0.005 0.01625
460 -0.5 -0.15 0.02 0.01125 0.005 0.01625
465 -1 1.77636e-15 0.04 1.57772e-30 0.02 0.02
470 -0.5 0.15 0.02 0.01125 0.005 0.01625
475 0.5 0.15 -0.02 0.01125 0.005 0.01625
480 1 -1.83187e-15 -0.04 1.67787e-30 0.02 0.02
485 0.5 -0.15 -0.02 0.01125 0.005 0.01625
490 -0.5 -0.15 0.02 0.01125 0.005 0.01625
495 -1 1.88738e-15 0.04 1.7811e-30 0.02 0.02
500 -0.5 0.15 0.02 0.01125 0.005 0.01625
505 0.5 0.15 -0.02 0.01125 0.005 0.01625
510 1 -1.91513e-15 -0.04 1.83387e-30 0.02 0.02
515 0.5 -0.15 -0.02 0.01125 0.005 0.01625
520 -0.5 -0.15 0.02 0.01125 0.005 0.01625
525 -1 1.97065e-15 0.04 1.94172e-30 0.02 0.02
530 -0.5 0.15 0.02 0.01125 0.005 0.01625
535 0.5 0.15 -0.02 0.01125 0.005 0.01625
540 1 -2.08167e-15 -0.04 2.16667e-30 0.02 0.02
545 0.5 -0.15 -0.02 0.01125 0.005 0.01625
550 -0.5 -0.15 0.02 0.01125 0.005 0.01625
555 -1 2.16493e-15 0.04 2.34347e-30 0.02 0.02
560 -0.5 0.15 0.02 0.01125 0.005 0.01625
565 0.5 0.15 -0.02 0.01125 0.005 0.01625
570 1 -2.2482e-15 -0.04 2.52721e-30 0.02 0.02
575 0.5 -0.15 -0.02 0.01125 0.005 0.01625
580 -0.5 -0.15 0.02 0.01125 0.005 0.01625
585 -1 2.30371e-15 0.04 2.65355e-30 0.02 0.02
590 -0.5 0.15 0.02 0.01125 0.005 0.01625
595 0.5 0.15 -0.02 0.01125 0.005 0.01625
600 1 -2.35922e-15 -0.04 2.78297e-30 0.02 0.02
605 0.5 -0.15 -0.02 0.01125 0.005 0.01625
610 -0.5 -0.15 0.02 0.01125 0.005 0.01625
615 -1 2.44249e-15 0.04 2.98288e-30 0.02 0.02
620 -0.5 0.15 0.02 0.01125 0.005 0.01625
625 0.5 0.15 -0.02 0.01125 0.005 0.01625
630 1 -2.52576e-15 -0.04 3.18973e-30 0.02 0.02
635 0.5 -0.15 -0.02 0.01125 0.005 0.01625
640 -0.5 -0.15 0.02 0.01125 0.005 0.01625
645 -1 2.58127e-15 0.04 3.33147e-30 0.02 0.02
650 -0.5 0.15 0.02 0.01125 0.005 0.01625
655 0.5 0.15 -0.02 0.01125 0.005 0.01625
660 1 -2.60902e-15 -0.04 3.4035e-30 0.02 0.02
665 0.5 -0.15 -0.02 0.01125 0.005 0.01625
670 -0.5 -0.15 0.02 0.01125 0.005 0.01625
675 -1 2.66454e-15 0.04 3.54987e-30 0.02 0.02
680 -0.5 0.15 0.02 0.01125 0.005 0.01625
685 0.5 0.15 -0.02 0.01125 0.005 0.01625
690 1 -2.72005e-15 -0.04 3.69933e-30 0.02 0.02
695 0.5 -0.15 -0.02 0.01125 0.005 0.01625
700 -0.5 -0.15 0.02 0.01125 0.005 0.01625
705 -1 2.77556e-15 0.04 3.85186e-30 0.02 0.02
710 -0.5 0.15 0.02 0.01125 0.005 0.01625
715 0.5 0.15 -0.02 0.01125 0.005 0.01625
720 1 -2.88658e-15 -0.04 4.16617e-30 0.02 0.02
725 0.5 -0.15 -0.02 0.01125 0.005 0.01625
730 -0.5 -0.15 0.02 0.01125 0.005 0.01625
735 -1 2.94209e-15 0.04 4.32795e-30 0.02 0.02
740 -0.5 0.15 0.02 0.01125 0.005 0.01625
745 0.5 0.15 -0.02 0.01125 0.005 0.01625
750 1 -2.9976e-15 -0.04 4.49281e-30 0.02 0.02
755 0.5 -0.15 -0.02 0.01125 0.005 0.01625
760 -0.5 -0.15 0.02 0.01125 0.005 0.01625
765 -1 3.08087e-15 0.04 4.74588e-30 0.02 0.02
770 -0.5 0.15 0.02 0.01125 0.005 0.01625
775 0.5 0.15 -0.02 0.01125 0.005 0.01625
780 1 -3.10862e-15 -0.04 4.83177e-30 0.02 0.02
785 0.5 -0.15 -0.02 0.01125 0.005 0.01625
790 -0.5 -0.15 0.02 0.01125 0.005 0.01625
795 -1 3.13638e-15 0.04 4.91844e-30 0.02 0.02
800 -0.5 0.15 0.02 0.01125 0.005 0.01625
805 0.5 0.15 -0.02 0.01125 0.005 0.01625
810 1 -3.16414e-15 -0.04 5.00588e-30 0.02 0.02
815 0.5 -0.15 -0.02 0.01125 0.005 0.01625
820 -0.5 -0.15 0.02 0.01125 0.005 0.01625
